county,precinct,office,district,candidate,party,votes,mail,early_voting,election_day,provisional
Citrus,307,Fifth District Court of Appeal - Evander,,No,,1599,835,589,172,3
Citrus,307,Fifth District Court of Appeal - Harris,,Yes,,5420,2757,2035,619,9
Citrus,307,Fifth District Court of Appeal - Harris,,No,,1579,889,532,155,3
Citrus,307,Fifth District Court of Appeal - Orfinger,,Yes,,5368,2785,1968,609,6
Citrus,307,Fifth District Court of Appeal - Orfinger,,No,,1627,860,597,164,6
Citrus,307,Fifth District Court of Appeal - Sasso,,Yes,,5432,2754,2045,624,9
Citrus,307,Fifth District Court of Appeal - Sasso,,No,,1540,870,515,152,3
Citrus,307,Fifth District Court of Appeal - Wallis,,Yes,,5410,2753,2035,614,8
Citrus,307,Fifth District Court of Appeal - Wallis,,No,,1588,885,539,160,4
Citrus,307,School Board - District 2,,"Virginia ""Ginger"" Bryant",,4430,2247,1684,491,8
Citrus,307,School Board - District 2,,Danielle Damato Doty,,2792,1507,973,308,4
Citrus,307,Mosquito Control Board Seat 2,,Stephanie Adams,,3005,1614,1080,306,5
Citrus,307,Mosquito Control Board Seat 2,,Theressa Foster West,,2076,1059,765,249,3
Citrus,307,Mosquito Control Board Seat 2,,Timothy R. Langer,,1791,896,688,204,3
Citrus,307,No. 1 Citizenship Requirement to Vote,,Yes,,6766,3432,2525,799,10
Citrus,307,No. 1 Citizenship Requirement to Vote,,No,,1129,669,389,69,2
Citrus,307,No. 2 Raising FL Minimum Wage,,Yes,,4037,2411,1277,345,4
Citrus,307,No. 2 Raising FL Minimum Wage,,No,,3574,1519,1530,519,6
Citrus,307,No. 3 All Voters Vote in Primary,,Yes,,4222,2314,1453,447,8
Citrus,307,No. 3 All Voters Vote in Primary,,No,,3250,1561,1295,392,2
Citrus,307,No. 4 Voter Approval of Amendments,,Yes,,3370,1563,1379,421,7
Citrus,307,No. 4 Voter Approval of Amendments,,No,,4038,2281,1342,412,3
Citrus,307,No. 5 Limit Prop Tax Assessment,,Yes,,5715,2964,2117,625,9
Citrus,307,No. 5 Limit Prop Tax Assessment,,No,,1856,939,697,219,1
Citrus,307,No. 6 Ad Valorem Tax,,Yes,,7112,3678,2630,794,10
Citrus,307,No. 6 Ad Valorem Tax,,No,,727,365,289,73,0
Citrus,400,Registered Voters,,,,2331,,,,
Citrus,400,Ballots Cast,,,,1829,665,604,560,0
Citrus,400,Ballots Cast Blank,,,,56,14,24,18,0
Citrus,400,President,,Donald J. Trump,REP,1401,392,506,503,0
Citrus,400,President,,Joseph R. Biden,DEM,400,258,95,47,0
Citrus,400,President,,Jo Jorgensen,LPF,14,7,3,4,0
Citrus,400,President,,"Roque ""Rocky"" De La Fuente",REF,1,1,0,0,0
Citrus,400,President,,Gloria La Riva,PSL,1,1,0,0,0
Citrus,400,President,,Howie Hawkins,GRE,0,0,0,0,0
Citrus,400,President,,Don Blankenship,CPF,1,1,0,0,0
Citrus,400,President,,WRITE-IN,,7,3,0,4,0
Citrus,400,U.S. House,11,Daniel Webster,REP,1367,390,485,492,0
Citrus,400,U.S. House,11,Dana Marie Cottrell,DEM,413,259,100,54,0
Citrus,400,State House,34,Ralph E. Massullo Jr,REP,1403,415,495,493,0
Citrus,400,State House,34,Dushyant Jethagir Gosai,DEM,343,218,83,42,0
Citrus,400,Sheriff,,Michael Prendergast,REP,1354,434,468,452,0
Citrus,400,Sheriff,,Lee Alexander,NPA,425,208,121,96,0
Citrus,400,Property Appraiser,,Cregg Dalton,REP,1268,391,459,418,0
Citrus,400,Property Appraiser,,Rick Schroeder,NPA,463,227,118,118,0
Citrus,400,Justice of the Supreme Court - Muniz,,Yes,,1129,395,378,356,0
Citrus,400,Justice of the Supreme Court - Muniz,,No,,478,204,152,122,0
Citrus,400,Fifth District Court of Appeal - Evander,,Yes,,1137,417,384,336,0
Citrus,400,Fifth District Court of Appeal - Evander,,No,,450,171,133,146,0
Citrus,400,Fifth District Court of Appeal - Harris,,Yes,,1171,421,393,357,0
Citrus,400,Fifth District Court of Appeal - Harris,,No,,408,164,121,123,0
Citrus,400,Fifth District Court of Appeal - Orfinger,,Yes,,1120,409,381,330,0
Citrus,400,Fifth District Court of Appeal - Orfinger,,No,,456,176,131,149,0
Citrus,400,Fifth District Court of Appeal - Sasso,,Yes,,1148,410,391,347,0
Citrus,400,Fifth District Court of Appeal - Sasso,,No,,435,178,127,130,0
Citrus,400,Fifth District Court of Appeal - Wallis,,Yes,,1152,416,392,344,0
Citrus,400,Fifth District Court of Appeal - Wallis,,No,,429,173,125,131,0
Citrus,400,School Board - District 2,,"Virginia ""Ginger"" Bryant",,944,342,303,299,0
Citrus,400,School Board - District 2,,Danielle Damato Doty,,688,257,226,205,0
Citrus,400,Mosquito Control Board Seat 2,,Stephanie Adams,,627,224,221,182,0
Citrus,400,Mosquito Control Board Seat 2,,Theressa Foster West,,453,163,129,161,0
Citrus,400,Mosquito Control Board Seat 2,,Timothy R. Langer,,506,191,164,151,0
Citrus,400,No. 1 Citizenship Requirement to Vote,,Yes,,1549,550,517,482,0
Citrus,400,No. 1 Citizenship Requirement to Vote,,No,,215,93,62,60,0
Citrus,400,No. 2 Raising FL Minimum Wage,,Yes,,694,340,205,149,0
Citrus,400,No. 2 Raising FL Minimum Wage,,No,,1021,276,366,379,0
Citrus,400,No. 3 All Voters Vote in Primary,,Yes,,887,361,285,241,0
Citrus,400,No. 3 All Voters Vote in Primary,,No,,806,248,279,279,0
Citrus,400,No. 4 Voter Approval of Amendments,,Yes,,789,260,291,238,0
Citrus,400,No. 4 Voter Approval of Amendments,,No,,890,346,266,278,0
Citrus,400,No. 5 Limit Prop Tax Assessment,,Yes,,1206,453,403,350,0
Citrus,400,No. 5 Limit Prop Tax Assessment,,No,,489,157,156,176,0
Citrus,400,No. 6 Ad Valorem Tax,,Yes,,1515,551,503,461,0
Citrus,400,No. 6 Ad Valorem Tax,,No,,227,75,74,78,0
Citrus,402,Registered Voters,,,,4511,,,,
Citrus,402,Ballots Cast,,,,3437,1314,1211,905,7
Citrus,402,Ballots Cast Blank,,,,116,32,44,39,1
Citrus,402,President,,Donald J. Trump,REP,2495,740,970,781,4
Citrus,402,President,,Joseph R. Biden,DEM,890,549,226,112,3
Citrus,402,President,,Jo Jorgensen,LPF,23,9,7,7,0
Citrus,402,President,,"Roque ""Rocky"" De La Fuente",REF,3,3,0,0,0
Citrus,402,President,,Gloria La Riva,PSL,3,1,1,1,0
Citrus,402,President,,Howie Hawkins,GRE,2,1,0,1,0
Citrus,402,President,,Don Blankenship,CPF,1,0,0,1,0
Citrus,402,President,,WRITE-IN,,6,4,1,1,0
Citrus,402,U.S. House,11,Daniel Webster,REP,2423,739,942,739,3
Citrus,402,U.S. House,11,Dana Marie Cottrell,DEM,917,550,229,135,3
Citrus,402,State House,34,Ralph E. Massullo Jr,REP,2545,826,963,753,3
Citrus,402,State House,34,Dushyant Jethagir Gosai,DEM,746,437,195,111,3
Citrus,402,Sheriff,,Michael Prendergast,REP,2457,834,918,703,2
Citrus,402,Sheriff,,Lee Alexander,NPA,877,442,257,174,4
Citrus,402,Property Appraiser,,Cregg Dalton,REP,2320,729,890,698,3
Citrus,402,Property Appraiser,,Rick Schroeder,NPA,936,509,259,165,3
Citrus,402,Justice of the Supreme Court - Muniz,,Yes,,2181,805,788,585,3
Citrus,402,Justice of the Supreme Court - Muniz,,No,,876,376,289,209,2
Citrus,402,Fifth District Court of Appeal - Evander,,Yes,,2223,865,767,588,3
Citrus,402,Fifth District Court of Appeal - Evander,,No,,823,319,297,205,2
Citrus,402,Fifth District Court of Appeal - Harris,,Yes,,2237,849,792,594,2
Citrus,402,Fifth District Court of Appeal - Harris,,No,,783,325,268,188,2
Citrus,402,Fifth District Court of Appeal - Orfinger,,Yes,,2175,828,764,578,5
Citrus,402,Fifth District Court of Appeal - Orfinger,,No,,840,342,292,206,0
Citrus,402,Fifth District Court of Appeal - Sasso,,Yes,,2242,853,784,602,3
Citrus,402,Fifth District Court of Appeal - Sasso,,No,,777,321,270,184,2
Citrus,402,Fifth District Court of Appeal - Wallis,,Yes,,2193,831,769,590,3
Citrus,402,Fifth District Court of Appeal - Wallis,,No,,832,344,290,196,2
Citrus,402,School Board - District 2,,"Virginia ""Ginger"" Bryant",,1895,717,655,520,3
Citrus,402,School Board - District 2,,Danielle Damato Doty,,1215,478,432,303,2
Citrus,402,Mosquito Control Board Seat 2,,Stephanie Adams,,1266,506,435,322,3
Citrus,402,Mosquito Control Board Seat 2,,Theressa Foster West,,819,305,290,223,1
Citrus,402,Mosquito Control Board Seat 2,,Timothy R. Langer,,935,349,331,254,1
Citrus,402,No. 1 Citizenship Requirement to Vote,,Yes,,2915,1103,1019,787,6
Citrus,402,No. 1 Citizenship Requirement to Vote,,No,,398,178,142,78,0
Citrus,402,No. 2 Raising FL Minimum Wage,,Yes,,1556,748,472,332,4
Citrus,402,No. 2 Raising FL Minimum Wage,,No,,1693,490,677,524,2
Citrus,402,No. 3 All Voters Vote in Primary,,Yes,,1989,842,661,481,5
Citrus,402,No. 3 All Voters Vote in Primary,,No,,1221,384,473,363,1
Citrus,402,No. 4 Voter Approval of Amendments,,Yes,,1657,586,610,457,4
Citrus,402,No. 4 Voter Approval of Amendments,,No,,1544,640,523,379,2
Citrus,402,No. 5 Limit Prop Tax Assessment,,Yes,,2332,907,821,598,6
Citrus,402,No. 5 Limit Prop Tax Assessment,,No,,860,321,309,230,0
Citrus,402,No. 6 Ad Valorem Tax,,Yes,,2962,1138,1029,789,6
Citrus,402,No. 6 Ad Valorem Tax,,No,,324,119,131,74,0
Citrus,403,Registered Voters,,,,5126,,,,
Citrus,403,Ballots Cast,,,,3946,1840,1490,611,5
Citrus,403,Ballots Cast Blank,,,,165,86,51,27,1
Citrus,403,President,,Donald J. Trump,REP,2525,923,1106,492,4
Citrus,403,President,,Joseph R. Biden,DEM,1350,880,361,108,1
Citrus,403,President,,Jo Jorgensen,LPF,31,11,16,4,0
Citrus,403,President,,"Roque ""Rocky"" De La Fuente",REF,3,3,0,0,0
Citrus,403,President,,Gloria La Riva,PSL,2,1,1,0,0
Citrus,403,President,,Howie Hawkins,GRE,5,1,2,2,0
Citrus,403,President,,Don Blankenship,CPF,1,1,0,0,0
Citrus,403,President,,WRITE-IN,,12,8,2,2,0
Citrus,403,U.S. House,11,Daniel Webster,REP,2517,932,1109,473,3
Citrus,403,U.S. House,11,Dana Marie Cottrell,DEM,1303,841,354,106,2
Citrus,403,State House,34,Ralph E. Massullo Jr,REP,2666,1040,1136,486,4
Citrus,403,State House,34,Dushyant Jethagir Gosai,DEM,1102,707,302,92,1
Citrus,403,Sheriff,,Michael Prendergast,REP,2621,1106,1063,448,4
Citrus,403,Sheriff,,Lee Alexander,NPA,1181,646,399,135,1
Citrus,403,Property Appraiser,,Cregg Dalton,REP,2452,953,1065,431,3
Citrus,403,Property Appraiser,,Rick Schroeder,NPA,1236,724,374,136,2
Citrus,403,Justice of the Supreme Court - Muniz,,Yes,,2506,1116,973,414,3
Citrus,403,Justice of the Supreme Court - Muniz,,No,,941,476,342,122,1
Citrus,403,Fifth District Court of Appeal - Evander,,Yes,,2630,1223,984,420,3
Citrus,403,Fifth District Court of Appeal - Evander,,No,,835,376,341,118,0
Citrus,403,Fifth District Court of Appeal - Harris,,Yes,,2575,1181,969,421,4
Citrus,403,Fifth District Court of Appeal - Harris,,No,,861,412,336,113,0
Citrus,403,Fifth District Court of Appeal - Orfinger,,Yes,,2526,1156,953,413,4
Citrus,403,Fifth District Court of Appeal - Orfinger,,No,,901,427,354,120,0
Citrus,403,Fifth District Court of Appeal - Sasso,,Yes,,2571,1158,981,428,4
Citrus,403,Fifth District Court of Appeal - Sasso,,No,,855,429,322,104,0
Citrus,403,Fifth District Court of Appeal - Wallis,,Yes,,2544,1153,970,417,4
Citrus,403,Fifth District Court of Appeal - Wallis,,No,,889,437,334,118,0
Citrus,403,School Board - District 2,,"Virginia ""Ginger"" Bryant",,2109,962,811,335,1
Citrus,403,School Board - District 2,,Danielle Damato Doty,,1472,712,550,207,3
Citrus,403,Mosquito Control Board Seat 2,,Stephanie Adams,,1480,726,523,229,2
Citrus,403,Mosquito Control Board Seat 2,,Theressa Foster West,,922,429,351,142,0
Citrus,403,Mosquito Control Board Seat 2,,Timothy R. Langer,,1045,437,455,152,1
Citrus,403,No. 1 Citizenship Requirement to Vote,,Yes,,3214,1445,1222,543,4
Citrus,403,No. 1 Citizenship Requirement to Vote,,No,,558,307,213,38,0
Citrus,403,No. 2 Raising FL Minimum Wage,,Yes,,1976,1068,647,259,2
Citrus,403,No. 2 Raising FL Minimum Wage,,No,,1689,597,767,323,2
Citrus,403,No. 3 All Voters Vote in Primary,,Yes,,2253,1090,810,350,3
Citrus,403,No. 3 All Voters Vote in Primary,,No,,1367,555,588,223,1
Citrus,403,No. 4 Voter Approval of Amendments,,Yes,,1845,769,735,338,3
Citrus,403,No. 4 Voter Approval of Amendments,,No,,1735,853,651,230,1
Citrus,403,No. 5 Limit Prop Tax Assessment,,Yes,,2685,1249,1018,415,3
Citrus,403,No. 5 Limit Prop Tax Assessment,,No,,909,399,366,143,1
Citrus,403,No. 6 Ad Valorem Tax,,Yes,,3325,1508,1278,535,4
Citrus,403,No. 6 Ad Valorem Tax,,No,,397,196,154,47,0
Citrus,404,Registered Voters,,,,2958,,,,
Citrus,404,Ballots Cast,,,,2439,1004,831,598,6
Citrus,404,Ballots Cast Blank,,,,98,30,36,32,0
Citrus,404,President,,Donald J. Trump,REP,1753,555,674,519,5
Citrus,404,President,,Joseph R. Biden,DEM,649,430,148,70,1
Citrus,404,President,,Jo Jorgensen,LPF,13,5,6,2,0
Citrus,404,President,,"Roque ""Rocky"" De La Fuente",REF,0,0,0,0,0
Citrus,404,President,,Gloria La Riva,PSL,1,0,0,1,0
Citrus,404,President,,Howie Hawkins,GRE,2,0,1,1,0
Citrus,404,President,,Don Blankenship,CPF,3,2,1,0,0
Citrus,404,President,,WRITE-IN,,8,6,1,1,0
Citrus,404,U.S. House,11,Daniel Webster,REP,1741,567,670,499,5
Citrus,404,U.S. House,11,Dana Marie Cottrell,DEM,617,407,136,73,1
Citrus,404,State House,34,Ralph E. Massullo Jr,REP,1822,629,683,505,5
Citrus,404,State House,34,Dushyant Jethagir Gosai,DEM,496,326,112,57,1
Citrus,404,Sheriff,,Michael Prendergast,REP,1771,628,646,492,5
Citrus,404,Sheriff,,Lee Alexander,NPA,576,326,161,88,1
Citrus,404,Property Appraiser,,Cregg Dalton,REP,1654,572,627,451,4
Citrus,404,Property Appraiser,,Rick Schroeder,NPA,634,356,163,113,2
Citrus,404,Justice of the Supreme Court - Muniz,,Yes,,1547,627,527,387,6
Citrus,404,Justice of the Supreme Court - Muniz,,No,,566,270,173,123,0
Citrus,404,Fifth District Court of Appeal - Evander,,Yes,,1598,673,528,391,6
Citrus,404,Fifth District Court of Appeal - Evander,,No,,486,203,168,115,0
Citrus,404,Fifth District Court of Appeal - Harris,,Yes,,1603,656,544,397,6
Citrus,404,Fifth District Court of Appeal - Harris,,No,,465,216,149,100,0
Citrus,404,Fifth District Court of Appeal - Orfinger,,Yes,,1553,654,522,371,6
Citrus,404,Fifth District Court of Appeal - Orfinger,,No,,521,219,177,125,0
Citrus,404,Fifth District Court of Appeal - Sasso,,Yes,,1570,639,539,386,6
Citrus,404,Fifth District Court of Appeal - Sasso,,No,,497,232,154,111,0
Citrus,404,Fifth District Court of Appeal - Wallis,,Yes,,1594,658,540,390,6
Citrus,404,Fifth District Court of Appeal - Wallis,,No,,479,215,156,108,0
Citrus,404,School Board - District 2,,"Virginia ""Ginger"" Bryant",,1284,542,428,313,1
Citrus,404,School Board - District 2,,Danielle Damato Doty,,876,359,285,227,5
Citrus,404,Mosquito Control Board Seat 2,,Stephanie Adams,,846,359,281,204,2
Citrus,404,Mosquito Control Board Seat 2,,Theressa Foster West,,551,232,182,136,1
Citrus,404,Mosquito Control Board Seat 2,,Timothy R. Langer,,713,283,238,189,3
Citrus,404,No. 1 Citizenship Requirement to Vote,,Yes,,2013,817,686,504,6
Citrus,404,No. 1 Citizenship Requirement to Vote,,No,,310,151,95,64,0
Citrus,404,No. 2 Raising FL Minimum Wage,,Yes,,1062,548,313,198,3
Citrus,404,No. 2 Raising FL Minimum Wage,,No,,1206,377,466,361,2
Citrus,404,No. 3 All Voters Vote in Primary,,Yes,,1256,579,396,277,4
Citrus,404,No. 3 All Voters Vote in Primary,,No,,977,337,365,274,1
Citrus,404,No. 4 Voter Approval of Amendments,,Yes,,1086,408,390,285,3
Citrus,404,No. 4 Voter Approval of Amendments,,No,,1130,505,361,262,2
Citrus,404,No. 5 Limit Prop Tax Assessment,,Yes,,1628,681,560,382,5
Citrus,404,No. 5 Limit Prop Tax Assessment,,No,,607,248,195,164,0
Citrus,404,No. 6 Ad Valorem Tax,,Yes,,2058,854,706,492,6
Citrus,404,No. 6 Ad Valorem Tax,,No,,253,98,84,71,0
Citrus,405,Registered Voters,,,,6545,,,,
Citrus,405,Ballots Cast,,,,5202,2175,1868,1153,6
Citrus,405,Ballots Cast Blank,,,,196,71,69,55,1
Citrus,405,President,,Donald J. Trump,REP,3540,1133,1454,949,4
Citrus,405,President,,Joseph R. Biden,DEM,1571,986,402,181,2
Citrus,405,President,,Jo Jorgensen,LPF,38,18,6,14,0
Citrus,405,President,,"Roque ""Rocky"" De La Fuente",REF,2,2,0,0,0
Citrus,405,President,,Gloria La Riva,PSL,3,0,1,2,0
Citrus,405,President,,Howie Hawkins,GRE,8,6,1,1,0
Citrus,405,President,,Don Blankenship,CPF,3,1,2,0,0
Citrus,405,President,,WRITE-IN,,11,7,1,3,0
Citrus,405,U.S. House,11,Daniel Webster,REP,3503,1155,1409,935,4
Citrus,405,U.S. House,11,Dana Marie Cottrell,DEM,1552,958,410,182,2
Citrus,405,State House,34,Ralph E. Massullo Jr,REP,3705,1282,1486,933,4
Citrus,405,State House,34,Dushyant Jethagir Gosai,DEM,1265,794,310,159,2
Citrus,405,Sheriff,,Michael Prendergast,REP,3620,1329,1390,896,5
Citrus,405,Sheriff,,Lee Alexander,NPA,1407,756,428,223,0
Citrus,405,Property Appraiser,,Cregg Dalton,REP,3421,1201,1379,838,3
Citrus,405,Property Appraiser,,Rick Schroeder,NPA,1478,812,404,260,2
Citrus,405,Justice of the Supreme Court - Muniz,,Yes,,3380,1365,1229,785,1
Citrus,405,Justice of the Supreme Court - Muniz,,No,,1211,579,402,228,2
Citrus,405,Fifth District Court of Appeal - Evander,,Yes,,3474,1481,1214,777,2
Citrus,405,Fifth District Court of Appeal - Evander,,No,,1086,457,399,229,1
Citrus,405,Fifth District Court of Appeal - Harris,,Yes,,3429,1412,1235,780,2
Citrus,405,Fifth District Court of Appeal - Harris,,No,,1100,515,367,217,1
Citrus,405,Fifth District Court of Appeal - Orfinger,,Yes,,3351,1398,1198,753,2
Citrus,405,Fifth District Court of Appeal - Orfinger,,No,,1171,522,407,241,1
Citrus,405,Fifth District Court of Appeal - Sasso,,Yes,,3457,1444,1234,777,2
Citrus,405,Fifth District Court of Appeal - Sasso,,No,,1072,478,374,219,1
Citrus,405,Fifth District Court of Appeal - Wallis,,Yes,,3418,1408,1238,770,2
Citrus,405,Fifth District Court of Appeal - Wallis,,No,,1121,515,376,229,1
Citrus,405,School Board - District 2,,"Virginia ""Ginger"" Bryant",,2809,1168,1008,630,3
Citrus,405,School Board - District 2,,Danielle Damato Doty,,1881,815,657,409,0
Citrus,405,Mosquito Control Board Seat 2,,Stephanie Adams,,1852,842,622,386,2
Citrus,405,Mosquito Control Board Seat 2,,Theressa Foster West,,1164,492,412,260,0
Citrus,405,Mosquito Control Board Seat 2,,Timothy R. Langer,,1546,581,588,376,1
Citrus,405,No. 1 Citizenship Requirement to Vote,,Yes,,4251,1726,1543,978,4
Citrus,405,No. 1 Citizenship Requirement to Vote,,No,,744,368,253,122,1
Citrus,405,No. 2 Raising FL Minimum Wage,,Yes,,2320,1220,715,383,2
Citrus,405,No. 2 Raising FL Minimum Wage,,No,,2530,793,1058,677,2
Citrus,405,No. 3 All Voters Vote in Primary,,Yes,,2753,1269,916,566,2
Citrus,405,No. 3 All Voters Vote in Primary,,No,,2027,728,821,476,2
Citrus,405,No. 4 Voter Approval of Amendments,,Yes,,2278,866,859,551,2
Citrus,405,No. 4 Voter Approval of Amendments,,No,,2454,1115,857,480,2
Citrus,405,No. 5 Limit Prop Tax Assessment,,Yes,,3355,1405,1215,731,4
Citrus,405,No. 5 Limit Prop Tax Assessment,,No,,1412,572,507,332,1
Citrus,405,No. 6 Ad Valorem Tax,,Yes,,4396,1808,1600,984,4
Citrus,405,No. 6 Ad Valorem Tax,,No,,529,235,187,107,0
Citrus,406,Registered Voters,,,,2883,,,,
Citrus,406,Ballots Cast,,,,2298,729,834,735,0
Citrus,406,Ballots Cast Blank,,,,91,21,33,37,0
Citrus,406,President,,Donald J. Trump,REP,1657,382,653,622,0
Citrus,406,President,,Joseph R. Biden,DEM,611,337,174,100,0
Citrus,406,President,,Jo Jorgensen,LPF,20,6,3,11,0
Citrus,406,President,,"Roque ""Rocky"" De La Fuente",REF,1,0,1,0,0
Citrus,406,President,,Gloria La Riva,PSL,0,0,0,0,0
Citrus,406,President,,Howie Hawkins,GRE,0,0,0,0,0
Citrus,406,President,,Don Blankenship,CPF,0,0,0,0,0
Citrus,406,President,,WRITE-IN,,3,0,2,1,0
Citrus,406,U.S. House,11,Daniel Webster,REP,1614,376,638,600,0
Citrus,406,U.S. House,11,Dana Marie Cottrell,DEM,628,339,174,115,0
Citrus,406,State House,34,Ralph E. Massullo Jr,REP,1684,416,658,610,0
Citrus,406,State House,34,Dushyant Jethagir Gosai,DEM,526,285,145,96,0
Citrus,406,Sheriff,,Michael Prendergast,REP,1589,434,587,568,0
Citrus,406,Sheriff,,Lee Alexander,NPA,640,266,222,152,0
Citrus,406,Property Appraiser,,Cregg Dalton,REP,1555,393,611,551,0
Citrus,406,Property Appraiser,,Rick Schroeder,NPA,633,288,193,152,0
Citrus,406,Justice of the Supreme Court - Muniz,,Yes,,1467,446,550,471,0
Citrus,406,Justice of the Supreme Court - Muniz,,No,,591,215,199,177,0
Citrus,406,Fifth District Court of Appeal - Evander,,Yes,,1487,463,546,478,0
Citrus,406,Fifth District Court of Appeal - Evander,,No,,545,194,189,162,0
Citrus,406,Fifth District Court of Appeal - Harris,,Yes,,1503,452,567,484,0
Citrus,406,Fifth District Court of Appeal - Harris,,No,,519,205,164,150,0
Citrus,406,Fifth District Court of Appeal - Orfinger,,Yes,,1471,462,541,468,0
Citrus,406,Fifth District Court of Appeal - Orfinger,,No,,548,195,186,167,0
Citrus,406,Fifth District Court of Appeal - Sasso,,Yes,,1489,447,560,482,0
Citrus,406,Fifth District Court of Appeal - Sasso,,No,,531,209,171,151,0
Citrus,406,Fifth District Court of Appeal - Wallis,,Yes,,1469,445,542,482,0
Citrus,406,Fifth District Court of Appeal - Wallis,,No,,560,214,189,157,0
Citrus,406,School Board - District 2,,"Virginia ""Ginger"" Bryant",,1254,395,475,384,0
Citrus,406,School Board - District 2,,Danielle Damato Doty,,853,281,296,276,0
Citrus,406,Mosquito Control Board Seat 2,,Stephanie Adams,,906,314,300,292,0
Citrus,406,Mosquito Control Board Seat 2,,Theressa Foster West,,540,170,202,168,0
Citrus,406,Mosquito Control Board Seat 2,,Timothy R. Langer,,612,171,250,191,0
Citrus,406,No. 1 Citizenship Requirement to Vote,,Yes,,1878,563,686,629,0
Citrus,406,No. 1 Citizenship Requirement to Vote,,No,,340,143,118,79,0
Citrus,406,No. 2 Raising FL Minimum Wage,,Yes,,924,406,286,232,0
Citrus,406,No. 2 Raising FL Minimum Wage,,No,,1229,267,511,451,0
Citrus,406,No. 3 All Voters Vote in Primary,,Yes,,1203,419,425,359,0
Citrus,406,No. 3 All Voters Vote in Primary,,No,,916,243,362,311,0
Citrus,406,No. 4 Voter Approval of Amendments,,Yes,,1018,299,378,341,0
Citrus,406,No. 4 Voter Approval of Amendments,,No,,1079,365,401,313,0
Citrus,406,No. 5 Limit Prop Tax Assessment,,Yes,,1544,497,567,480,0
Citrus,406,No. 5 Limit Prop Tax Assessment,,No,,571,170,213,188,0
Citrus,406,No. 6 Ad Valorem Tax,,Yes,,1943,626,708,609,0
Citrus,406,No. 6 Ad Valorem Tax,,No,,242,67,89,86,0
Citrus,407,Registered Voters,,,,2559,,,,
Citrus,407,Ballots Cast,,,,2003,851,552,598,2
Citrus,407,Ballots Cast Blank,,,,79,22,34,22,1
Citrus,407,President,,Donald J. Trump,REP,1419,481,441,495,2
Citrus,407,President,,Joseph R. Biden,DEM,554,355,106,93,0
Citrus,407,President,,Jo Jorgensen,LPF,11,3,3,5,0
Citrus,407,President,,"Roque ""Rocky"" De La Fuente",REF,3,1,0,2,0
Citrus,407,President,,Gloria La Riva,PSL,1,0,1,0,0
Citrus,407,President,,Howie Hawkins,GRE,3,2,0,1,0
Citrus,407,President,,Don Blankenship,CPF,0,0,0,0,0
Citrus,407,President,,WRITE-IN,,4,4,0,0,0
Citrus,407,U.S. House,11,Daniel Webster,REP,1411,479,433,497,2
Citrus,407,U.S. House,11,Dana Marie Cottrell,DEM,549,355,107,87,0
Citrus,407,State House,34,Ralph E. Massullo Jr,REP,1489,554,446,487,2
Citrus,407,State House,34,Dushyant Jethagir Gosai,DEM,438,272,85,81,0
Citrus,407,Sheriff,,Michael Prendergast,REP,1423,537,421,464,1
Citrus,407,Sheriff,,Lee Alexander,NPA,510,283,114,112,1
Citrus,407,Property Appraiser,,Cregg Dalton,REP,1340,498,402,438,2
Citrus,407,Property Appraiser,,Rick Schroeder,NPA,539,295,118,126,0
Citrus,407,Justice of the Supreme Court - Muniz,,Yes,,1262,532,354,374,2
Citrus,407,Justice of the Supreme Court - Muniz,,No,,506,240,115,151,0
Citrus,407,Fifth District Court of Appeal - Evander,,Yes,,1299,563,348,386,2
Citrus,407,Fifth District Court of Appeal - Evander,,No,,454,197,112,145,0
Citrus,407,Fifth District Court of Appeal - Harris,,Yes,,1282,553,346,381,2
Citrus,407,Fifth District Court of Appeal - Harris,,No,,455,200,112,143,0
Citrus,407,Fifth District Court of Appeal - Orfinger,,Yes,,1262,545,343,372,2
Citrus,407,Fifth District Court of Appeal - Orfinger,,No,,482,208,117,157,0
Citrus,407,Fifth District Court of Appeal - Sasso,,Yes,,1266,527,356,381,2
Citrus,407,Fifth District Court of Appeal - Sasso,,No,,479,227,105,147,0
Citrus,407,Fifth District Court of Appeal - Wallis,,Yes,,1298,563,350,383,2
Citrus,407,Fifth District Court of Appeal - Wallis,,No,,447,195,108,144,0
Citrus,407,School Board - District 2,,"Virginia ""Ginger"" Bryant",,1135,483,295,355,2
Citrus,407,School Board - District 2,,Danielle Damato Doty,,649,292,180,177,0
Citrus,407,Mosquito Control Board Seat 2,,Stephanie Adams,,727,319,197,209,2
Citrus,407,Mosquito Control Board Seat 2,,Theressa Foster West,,434,188,119,127,0
Citrus,407,Mosquito Control Board Seat 2,,Timothy R. Langer,,579,238,148,193,0
Citrus,407,No. 1 Citizenship Requirement to Vote,,Yes,,1681,718,458,503,2
Citrus,407,No. 1 Citizenship Requirement to Vote,,No,,227,103,63,61,0
Citrus,407,No. 2 Raising FL Minimum Wage,,Yes,,934,497,224,212,1
Citrus,407,No. 2 Raising FL Minimum Wage,,No,,937,291,292,354,0
Citrus,407,No. 3 All Voters Vote in Primary,,Yes,,1147,517,298,331,1
Citrus,407,No. 3 All Voters Vote in Primary,,No,,693,260,207,226,0
Citrus,407,No. 4 Voter Approval of Amendments,,Yes,,936,344,279,312,1
Citrus,407,No. 4 Voter Approval of Amendments,,No,,897,430,226,241,0
